Daily_Infection_Rates,999970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Daily_Death_Rates,0,33,32,31,30,29,28,27,26,25,24,23,22,22,21,20,20,19,18,18,17,16,16,15,15,14,14,13,13,12,12,12,11,11,10,10,10,9,9,9,8,8,8,8,7,7,7,6,6,6,6,6,5,5,5,5,5,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Daily_Recovery_Rates,1,33333,32221,31146,30106,29102,28131,27192,26285,25408,24560,23741,22948,22183,21443,20727,20036,19367,18721,18096,17492,16909,16345,15799,15272,14762,14270,13794,13334,12889,12459,12043,11641,11253,10877,10514,10164,9824,9497,9180,8873,8577,8291,8015,7747,7489,7239,6997,6764,6538,6320,6109,5905,5708,5518,5334,5156,4984,4818,4657,4502,4351,4206,4066,3930,3799,3672,3550,3431,3317,3206,3099,2996,2896,2799,2706,2616,2528,2444,2363,2284,2208,2134,2063,1994,1927,1863,1801,1741,1683,1627,1572,1520,1469,1420,1373,1327,1283,1240,1199,1159,1120,1083,1047,1012,978,945,914,883,854,825,798,771,746,721,697,673,651,629,608,588,568,550,531,513,496,480,464,448,433,419,405,392,378,366,354,342,330,319,309,299,289,279,270,261,252,244,235,228,220,213,206,199,192,186,179,173,168,162,157,151,146,142,137,132,128,124,119,116,112,108,104,101,97,94,91,88,85,82,80,77,74,72,69,67,65,63,61,59,57,55,53,51,49,48,46,45,43,42,40,39,38,36,35,34,33,32,31,30,29,28,27,26,25,24,23,23,22,21,21,20,19,19,18,17,17,16,16,15,15,14,14,13,13,12,12,11,11,11,10,10,10,9,9,9,8,8,8,8,7,7,7,7,6,6,6,6,6,5,5,5,5,5,5,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Daily_Healthy_Count,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Daily_Infected_Count,999999,966633,934380,903203,873067,843936,815777,788558,762247,736814,712230,688466,665496,643291,621827,601080,581024,561638,542899,524785,507276,490351,473990,458176,442889,428113,413829,400022,386675,373774,361303,349248,337596,326332,315445,304921,294747,284914,275408,266219,257338,248753,240454,232431,224677,217181,209935,202932,196162,189618,183292,177177,171267,165554,160031,154692,149531,144543,139721,135060,130554,126199,121989,117919,113986,110184,106509,102956,99522,96202,92993,89891,86893,83995,81194,78486,75868,73338,70892,68527,66241,64031,61895,59830,57835,55907,54043,52241,50499,48815,47187,45614,44093,42623,41202,39828,38500,37216,35975,34775,33615,32494,31410,30362,29349,28371,27426,26512,25629,24775,23950,23152,22381,21635,20914,20217,19544,18893,18264,17656,17068,16500,15950,15419,14906,14410,13930,13466,13018,12585,12166,11761,11369,10991,10625,10271,9929,9599,9280,8971,8672,8383,8104,7834,7573,7321,7077,6842,6614,6394,6181,5975,5776,5584,5398,5219,5046,4878,4716,4559,4408,4262,4120,3983,3851,3723,3599,3480,3364,3252,3144,3040,2939,2842,2748,2657,2569,2484,2402,2322,2245,2171,2099,2030,1963,1898,1835,1774,1715,1658,1603,1550,1499,1450,1402,1356,1311,1268,1226,1186,1147,1109,1073,1038,1004,971,939,908,878,849,821,794,768,743,719,696,673,651,630,609,589,570,551,533,516,499,483,467,452,437,423,409,396,383,371,359,348,337,326,316,306,296,287,278,269,261,253,245,237,230,223,216,209,203,197,191,185,179,174,169,164,159,154,149,145,141,137,133,129,125,121,117,114,111,108,105,102,99,96,93,90,87,85,83,81,79,77,75,73,71,69,67,65,63,61,59,58,57,56,55,54,53,52,51,50,49,48,47,46,45,44,43,42,41,40,39,38,37,36,35,34,33,32,31,30,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29
Daily_Recovered_Count,1,33301,65490,96605,126681,155754,183857,211022,237281,262664,287200,310918,333844,356005,377427,398134,418150,437498,456201,474279,491754,508647,524976,540760,556017,570765,585021,598802,612123,625000,637447,649478,661108,672350,683217,693721,703875,713690,723178,732349,741214,749783,758066,766073,773813,781295,788527,795518,802276,808808,815122,821225,827125,832828,838341,843670,848821,853801,858615,863268,867766,872113,876315,880377,884304,888100,891769,895316,898744,902058,905261,908357,911351,914245,917042,919746,922360,924886,927328,929689,931971,934177,936309,938370,940363,942289,944151,945951,947691,949373,950999,952570,954089,955557,956976,958348,959674,960956,962195,963393,964551,965670,966752,967798,968809,969787,970732,971646,972529,973383,974208,975006,975777,976523,977244,977941,978614,979265,979894,980502,981090,981658,982208,982739,983252,983748,984228,984692,985140,985573,985992,986397,986789,987167,987533,987887,988229,988559,988878,989187,989486,989775,990054,990324,990585,990837,991081,991316,991544,991764,991977,992183,992382,992574,992760,992939,993112,993280,993442,993599,993750,993896,994038,994175,994307,994435,994559,994678,994794,994906,995014,995118,995219,995316,995410,995501,995589,995674,995756,995836,995913,995987,996059,996128,996195,996260,996323,996384,996443,996500,996555,996608,996659,996708,996756,996802,996847,996890,996932,996972,997011,997049,997085,997120,997154,997187,997219,997250,997280,997309,997337,997364,997390,997415,997439,997462,997485,997507,997528,997549,997569,997588,997607,997625,997642,997659,997675,997691,997706,997721,997735,997749,997762,997775,997787,997799,997810,997821,997832,997842,997852,997862,997871,997880,997889,997897,997905,997913,997921,997928,997935,997942,997949,997955,997961,997967,997973,997979,997984,997989,997994,997999,998004,998009,998013,998017,998021,998025,998029,998033,998037,998041,998044,998047,998050,998053,998056,998059,998062,998065,998068,998071,998073,998075,998077,998079,998081,998083,998085,998087,998089,998091,998093,998095,998097,998099,998100,998101,998102,998103,998104,998105,998106,998107,998108,998109,998110,998111,998112,998113,998114,998115,998116,998117,998118,998119,998120,998121,998122,998123,998124,998125,998126,998127,998128,998129,998129,998129,998129,998129,998129,998129,998129,998129,998129,998129,998129,998129,998129,998129,998129,998129,998129,998129,998129,998129,998129,998129,998129,998129,998129,998129,998129,998129,998129,998129,998129,998129,998129,998129,998129,998129,998129,998129,998129
Daily_Dead_Count,0,33,65,96,126,155,183,210,236,261,285,308,330,352,373,393,413,432,450,468,485,501,517,532,547,561,575,588,601,613,625,637,648,659,669,679,689,698,707,716,724,732,740,748,755,762,769,775,781,787,793,799,804,809,814,819,824,828,832,836,840,844,848,852,855,858,861,864,867,870,873,876,878,880,882,884,886,888,890,892,894,896,898,900,901,902,903,904,905,906,907,908,909,910,911,912,913,914,915,916,917,918,919,920,921,921,921,921,921,921,921,921,921,921,921,921,921,921,921,921,921,921,921,921,921,921,921,921,921,921,921,921,921,921,921,921,921,921,921,921,921,921,921,921,921,921,921,921,921,921,921,921,921,921,921,921,921,921,921,921,921,921,921,921,921,921,921,921,921,921,921,921,921,921,921,921,921,921,921,921,921,921,921,921,921,921,921,921,921,921,921,921,921,921,921,921,921,921,921,921,921,921,921,921,921,921,921,921,921,921,921,921,921,921,921,921,921,921,921,921,921,921,921,921,921,921,921,921,921,921,921,921,921,921,921,921,921,921,921,921,921,921,921,921,921,921,921,921,921,921,921,921,921,921,921,921,921,921,921,921,921,921,921,921,921,921,921,921,921,921,921,921,921,921,921,921,921,921,921,921,921,921,921,921,921,921,921,921,921,921,921,921,921,921,921,921,921,921,921,921,921,921,921,921,921,921,921,921,921,921,921,921,921,921,921,921,921,921,921,921,921,921,921,921,921,921,921,921,921,921,921,921,921,921,921,921,921,921,921,921,921,921,921,921,921,921,921,921,921,921,921,921,921,921,921,921,921,921,921,921,921,921,921,921,921

Disease: Disease A
Parameters
Population_Size,1000000
Initial_Infected,32
Blob_Speed,86
Infection_Chance,0.19272694652321237
Recovery_Time,11
Death_Chance,0.03765066135895032
City_Size,1000000
Movement_Pattern,random

Results
Total_Infections,1000000
Total_Deaths,36233
Total_Recovered,927524
Peak_Infection_Rate,999998
Time_to_Peak,0
Duration_of_Outbreak,365
Final_Healthy_Count,0
Final_Infected_Count,10
Final_Recovered_Count,927524
Final_Dead_Count,36233
Maximum_Infected_Simultaneously,999998
Infection_Rate_Per_Day,2739.6383561643834
Death_Rate_Per_Day,99.26849315068493
Recovery_Rate_Per_Day,2640.4301369863015
Daily_Infection_Rates,999968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Daily_Death_Rates,0,3422,3099,2807,2542,2302,2085,1888,1710,1549,1403,1270,1150,1042,944,854,774,701,635,575,520,471,427,387,350,317,287,260,235,213,193,175,158,143,130,117,106,96,87,79,71,65,58,53,48,43,39,35,32,29,26,24,21,19,17,16,14,13,12,10,9,8,8,7,6,6,5,4,4,4,3,3,3,2,2,2,2,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Daily_Recovery_Rates,2,90908,82333,74566,67533,61162,55393,50167,45435,41149,37268,33752,30568,27685,25073,22708,20566,18626,16869,15278,13837,12531,11349,10279,9309,8431,7636,6916,6263,5672,5137,4653,4214,3817,3457,3130,2835,2568,2326,2106,1908,1728,1565,1417,1284,1163,1053,954,864,782,709,642,581,526,477,432,391,354,321,291,263,239,216,196,177,161,146,132,120,108,98,89,81,73,66,60,54,49,45,40,37,33,30,27,25,23,20,19,17,15,14,13,12,10,10,9,8,7,6,6,5,5,4,4,4,3,3,3,3,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Daily_Healthy_Count,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Daily_Infected_Count,999998,905668,820236,742863,672788,609324,551846,499791,452646,409948,371277,336255,304537,275810,249793,226231,204891,185564,168060,152207,137850,124848,113072,102406,92747,83999,76076,68900,62402,56517,51187,46359,41987,38027,34440,31193,28252,25588,23175,20990,19011,17218,15595,14125,12793,11587,10495,9506,8610,7799,7064,6398,5796,5251,4757,4309,3904,3537,3204,2903,2631,2384,2160,1957,1774,1607,1456,1320,1196,1084,983,891,807,732,664,602,546,496,450,409,371,337,306,278,253,230,210,191,174,159,145,132,120,110,100,91,83,76,70,64,59,54,50,46,42,39,36,33,30,28,26,24,22,20,19,18,17,16,15,14,13,12,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
Daily_Recovered_Count,2,87488,166722,238481,303472,362332,415640,463919,507644,547244,583109,615591,645009,671652,695781,717635,737427,755352,771586,786289,799606,811666,822588,832480,841439,849553,856902,863558,869586,875045,879989,884467,888523,892197,895524,898537,901266,903738,905977,908004,909841,911504,913011,914375,915611,916731,917745,918664,919496,920249,920932,921550,922110,922617,923077,923493,923870,924211,924520,924801,925055,925286,925494,925683,925854,926009,926150,926278,926394,926498,926593,926679,926757,926828,926892,926950,927002,927050,927094,927133,927169,927201,927230,927256,927281,927304,927324,927343,927360,927375,927389,927402,927414,927424,927434,927443,927451,927458,927464,927470,927475,927480,927484,927488,927492,927495,927498,927501,927504,927506,927508,927510,927512,927514,927515,927516,927517,927518,927519,927520,927521,927522,927523,927524,927524,927524,927524,927524,927524,927524,927524,927524,927524,927524,927524,927524,927524,927524,927524,927524,927524,927524,927524,927524,927524,927524,927524,927524,927524,927524,927524,927524,927524,927524,927524,927524,927524,927524,927524,927524,927524,927524,927524,927524,927524,927524,927524,927524,927524,927524,927524,927524,927524,927524,927524,927524,927524,927524,927524,927524,927524,927524,927524,927524,927524,927524,927524,927524,927524,927524,927524,927524,927524,927524,927524,927524,927524,927524,927524,927524,927524,927524,927524,927524,927524,927524,927524,927524,927524,927524,927524,927524,927524,927524,927524,927524,927524,927524,927524,927524,927524,927524,927524,927524,927524,927524,927524,927524,927524,927524,927524,927524,927524,927524,927524,927524,927524,927524,927524,927524,927524,927524,927524,927524,927524,927524,927524,927524,927524,927524,927524,927524,927524,927524,927524,927524,927524,927524,927524,927524,927524,927524,927524,927524,927524,927524,927524,927524,927524,927524,927524,927524,927524,927524,927524,927524,927524,927524,927524,927524,927524,927524,927524,927524,927524,927524,927524,927524,927524,927524,927524,927524,927524,927524,927524,927524,927524,927524,927524,927524,927524,927524,927524,927524,927524,927524,927524,927524,927524,927524,927524,927524,927524,927524,927524,927524,927524,927524,927524,927524,927524,927524,927524,927524,927524,927524,927524,927524,927524,927524,927524,927524,927524,927524,927524,927524,927524,927524,927524,927524,927524,927524,927524,927524,927524,927524,927524,927524,927524,927524,927524,927524,927524,927524,927524,927524,927524,927524,927524,927524,927524,927524,927524,927524,927524
Daily_Dead_Count,0,3422,6521,9328,11870,14172,16257,18145,19855,21404,22807,24077,25227,26269,27213,28067,28841,29542,30177,30752,31272,31743,32170,32557,32907,33224,33511,33771,34006,34219,34412,34587,34745,34888,35018,35135,35241,35337,35424,35503,35574,35639,35697,35750,35798,35841,35880,35915,35947,35976,36002,36026,36047,36066,36083,36099,36113,36126,36138,36148,36157,36165,36173,36180,36186,36192,36197,36201,36205,36209,36212,36215,36218,36220,36222,36224,36226,36227,36228,36229,36230,36231,36232,36233,36233,36233,36233,36233,36233,36233,36233,36233,36233,36233,36233,36233,36233,36233,36233,36233,36233,36233,36233,36233,36233,36233,36233,36233,36233,36233,36233,36233,36233,36233,36233,36233,36233,36233,36233,36233,36233,36233,36233,36233,36233,36233,36233,36233,36233,36233,36233,36233,36233,36233,36233,36233,36233,36233,36233,36233,36233,36233,36233,36233,36233,36233,36233,36233,36233,36233,36233,36233,36233,36233,36233,36233,36233,36233,36233,36233,36233,36233,36233,36233,36233,36233,36233,36233,36233,36233,36233,36233,36233,36233,36233,36233,36233,36233,36233,36233,36233,36233,36233,36233,36233,36233,36233,36233,36233,36233,36233,36233,36233,36233,36233,36233,36233,36233,36233,36233,36233,36233,36233,36233,36233,36233,36233,36233,36233,36233,36233,36233,36233,36233,36233,36233,36233,36233,36233,36233,36233,36233,36233,36233,36233,36233,36233,36233,36233,36233,36233,36233,36233,36233,36233,36233,36233,36233,36233,36233,36233,36233,36233,36233,36233,36233,36233,36233,36233,36233,36233,36233,36233,36233,36233,36233,36233,36233,36233,36233,36233,36233,36233,36233,36233,36233,36233,36233,36233,36233,36233,36233,36233,36233,36233,36233,36233,36233,36233,36233,36233,36233,36233,36233,36233,36233,36233,36233,36233,36233,36233,36233,36233,36233,36233,36233,36233,36233,36233,36233,36233,36233,36233,36233,36233,36233,36233,36233,36233,36233,36233,36233,36233,36233,36233,36233,36233,36233,36233,36233,36233,36233,36233,36233,36233,36233,36233,36233,36233,36233,36233,36233,36233,36233,36233,36233,36233,36233,36233,36233,36233,36233,36233,36233,36233,36233,36233,36233,36233,36233,36233,36233,36233,36233,36233,36233,36233,36233,36233,36233,36233,36233,36233,36233,36233

Disease: Disease B
Parameters
Population_Size,1000000
Initial_Infected,24
Blob_Speed,42
Infection_Chance,0.22446398183199961
Recovery_Time,8
Death_Chance,0.010801205546955796
City_Size,1000000
Movement_Pattern,random

Results
Total_Infections,1000000
Total_Deaths,10653
Total_Recovered,978687
Peak_Infection_Rate,999997
Time_to_Peak,0
Duration_of_Outbreak,365
Final_Healthy_Count,0
Final_Infected_Count,7
Final_Recovered_Count,978687
Final_Dead_Count,10653
Maximum_Infected_Simultaneously,999997
Infection_Rate_Per_Day,2739.6602739726027
Death_Rate_Per_Day,29.186301369863013
Recovery_Rate_Per_Day,2710.5205479452056
Daily_Infection_Rates,999976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
